PolicyID,Period,EarnedExposure,Territory,AgeBand,VehicleClass,Violations,CreditTier,AnnualMileage,GaragingDensity,ViolationsNum,PriorLapses
204464,2024Q1,1.122,T4,65+,Midsize,None,D,18411,1.919,0,0
204465,2024Q1,0.762,T4,40-64,Compact,None,B,12371,1.908,0,0
204466,2024Q1,0.783,T2,40-64,Pickup,None,D,8770,1.178,0,0
204467,2023Q2,1.368,T1,25-39,Midsize,None,D,9731,2.267,0,0
204468,2023Q1,1.477,T4,40-64,SUV,Minor,A,13378,3.808,1,0
204469,2023Q1,1.44,T2,25-39,Pickup,None,B,10905,0.384,0,0
204470,2023Q1,0.966,T5,25-39,SUV,None,D,12034,4.615,0,1
204471,2023Q2,1.161,T4,25-39,Pickup,Major,D,9112,2.704,3,0
204472,2023Q2,1.327,T2,25-39,SUV,Minor,B,11979,0.665,1,0
204473,2023Q1,1.25,T5,65+,Pickup,Major,A,7887,2.289,3,0
204474,2024Q1,1.108,T1,40-64,SUV,None,A,16051,4.652,0,0
204475,2023Q3,0.586,T1,40-64,Midsize,None,B,7303,0.998,0,0
204476,2023Q2,0.588,T2,65+,Midsize,None,B,10921,4.044,0,0
204477,2024Q1,0.523,T4,40-64,Pickup,None,C,9190,4.829,0,0
204478,2023Q3,1.005,T3,25-39,Compact,None,A,17464,4.543,0,0
204479,2024Q1,1.262,T1,<25,SUV,Major,B,11479,2.29,3,0
204480,2023Q2,1.332,T3,65+,Midsize,None,C,11702,4.939,0,0
204481,2023Q2,1.037,T1,40-64,SUV,None,C,9937,0.623,0,0
204482,2023Q1,0.695,T1,65+,Midsize,None,B,4176,2.372,0,0
204483,2024Q1,1.002,T2,25-39,SUV,Minor,C,10661,4.677,1,0
204484,2023Q4,1.099,T2,<25,SUV,Major,D,14525,0.471,3,0
204485,2023Q2,0.932,T2,<25,SUV,None,A,11997,0.962,0,0
204486,2023Q1,1.37,T3,40-64,SUV,None,C,11372,4.964,0,0
204487,2024Q1,1.081,T4,65+,SUV,Minor,D,9009,4.71,1,0
204488,2023Q4,1.215,T4,65+,Compact,Major,B,15320,4.48,3,1
204489,2024Q1,1.309,T5,65+,SUV,Major,D,11214,2.848,3,0
204490,2023Q1,0.818,T5,65+,Pickup,None,A,6220,3.466,0,0
204491,2023Q2,1.06,T3,40-64,SUV,None,C,8539,3.965,0,0
204492,2023Q3,1.179,T3,<25,Midsize,Minor,C,15665,0.928,1,0
204493,2023Q4,1.435,T3,25-39,Pickup,None,D,11468,2.138,0,0
204494,2024Q1,1.06,T5,25-39,Compact,Minor,C,8582,4.496,1,2
204495,2023Q2,1.379,T5,40-64,Midsize,None,C,18671,4.292,0,0
204496,2023Q4,1.129,T3,40-64,Compact,Major,C,8181,0.491,3,0
204497,2023Q4,0.632,T1,40-64,Midsize,None,C,13491,4.783,0,0
204498,2024Q1,0.877,T5,65+,SUV,None,A,12455,1.081,0,0
204499,2024Q1,1.094,T3,65+,SUV,None,A,9045,1.087,0,0
204500,2023Q4,1.046,T4,<25,Midsize,None,A,14410,4.39,0,1
204501,2024Q1,1.05,T3,25-39,Pickup,None,A,6708,2.704,0,1
204502,2024Q1,1.472,T2,65+,Pickup,None,B,14594,0.409,0,1
204503,2023Q3,1.016,T1,<25,SUV,None,A,10534,2.044,0,0
204504,2023Q2,1.04,T3,25-39,Compact,Major,D,9651,2.965,3,0
204505,2023Q3,1.428,T3,25-39,Pickup,None,D,20525,3.765,0,0
204506,2023Q4,0.695,T3,40-64,Compact,None,B,13803,0.584,0,1
204507,2023Q1,1.112,T5,65+,Pickup,None,D,8555,3.252,0,0
204508,2023Q4,1.355,T3,65+,SUV,None,D,10886,4.951,0,0
204509,2023Q3,0.732,T2,40-64,SUV,None,D,14025,1.401,0,0
204510,2024Q1,0.633,T4,65+,Compact,None,B,4108,4.295,0,0
204511,2023Q1,0.627,T5,40-64,Midsize,Minor,C,13990,0.842,1,0
204512,2023Q3,1.448,T3,65+,Pickup,None,B,14766,0.713,0,0
204513,2023Q2,0.562,T2,25-39,SUV,None,B,12351,1.244,0,2
204514,2023Q2,0.595,T5,25-39,SUV,None,B,9375,0.942,0,1
204515,2023Q2,0.699,T2,65+,SUV,Minor,A,11900,1.601,1,1
204516,2024Q1,0.958,T3,25-39,Compact,Minor,D,11491,4.629,1,0
204517,2023Q4,1.278,T5,40-64,SUV,Major,A,20493,4.525,3,0
204518,2023Q2,0.595,T3,65+,Pickup,None,B,7350,2.383,0,0
204519,2023Q3,1.356,T5,25-39,Pickup,Minor,C,11665,2.427,1,0
204520,2023Q4,0.681,T1,40-64,SUV,None,C,4812,2.798,0,0
204521,2023Q2,1.449,T1,25-39,Compact,None,D,12564,3.439,0,1
204522,2023Q3,0.789,T3,25-39,Midsize,Minor,A,9383,1.82,1,0
204523,2023Q2,0.799,T2,<25,Midsize,Minor,D,13317,2.331,1,2
204524,2023Q3,0.605,T5,<25,Midsize,None,C,11434,1.007,0,0
204525,2023Q2,0.564,T4,<25,SUV,None,D,16343,3.621,0,1
204526,2024Q1,0.998,T5,40-64,Pickup,None,C,13357,1.838,0,1
204527,2023Q3,1.357,T5,65+,Pickup,None,A,14553,3.013,0,0
204528,2023Q3,0.578,T5,40-64,Midsize,Major,B,5935,3.736,3,0
204529,2023Q1,0.551,T2,65+,SUV,Minor,B,10276,1.217,1,0
204530,2023Q3,0.933,T2,65+,Pickup,None,D,7605,2.394,0,1
204531,2023Q4,0.92,T5,<25,Compact,Major,B,8908,3.578,3,1
204532,2023Q1,1.358,T4,25-39,Pickup,None,B,13196,4.852,0,0
204533,2023Q4,0.68,T3,<25,SUV,None,C,6002,3.52,0,1
204534,2024Q1,1.291,T1,<25,Compact,Minor,A,13622,2.864,1,0
204535,2023Q2,0.802,T2,25-39,Midsize,None,C,10644,2.493,0,0
204536,2023Q2,0.548,T4,25-39,Pickup,None,A,11476,4.133,0,0
204537,2023Q4,0.864,T1,40-64,Compact,None,D,9865,3.638,0,0
204538,2023Q2,0.897,T5,25-39,Midsize,None,B,12906,3.339,0,0
204539,2024Q1,1.127,T5,<25,Compact,None,A,10067,2.004,0,1
204540,2023Q3,0.749,T5,65+,Compact,None,B,6474,2.716,0,0
204541,2023Q4,0.514,T2,25-39,Midsize,None,A,9513,3.625,0,0
204542,2023Q3,0.636,T2,<25,SUV,Minor,C,9156,3.063,1,1
204543,2024Q1,0.747,T3,65+,SUV,Major,B,7820,3.185,3,1
204544,2023Q1,1.442,T3,40-64,Pickup,None,B,15161,0.383,0,0
204545,2023Q2,0.778,T5,<25,Pickup,Minor,D,13481,0.859,1,0
204546,2023Q3,1.402,T2,40-64,SUV,Minor,A,12174,2.748,1,1
204547,2023Q1,1.083,T3,65+,SUV,None,D,8575,1.613,0,0
204548,2023Q2,0.808,T2,40-64,Compact,Minor,D,10228,1.492,1,0
204549,2023Q2,1.175,T4,25-39,SUV,None,B,11110,2.17,0,0
204550,2024Q1,0.584,T1,<25,Midsize,None,D,9076,2.126,0,0
204551,2023Q2,1.326,T3,25-39,Midsize,None,B,7192,4.298,0,1
204552,2023Q3,1.085,T1,65+,Compact,None,A,10089,4.312,0,0
204553,2023Q4,0.983,T4,25-39,Compact,None,C,11769,1.132,0,1
204554,2023Q1,1,T4,40-64,Midsize,Minor,C,12905,1.701,1,1
204555,2023Q2,1.389,T2,65+,SUV,None,D,9098,3.525,0,0
204556,2023Q4,0.616,T3,25-39,Compact,None,B,8088,3.643,0,1
204557,2023Q2,0.695,T3,<25,Pickup,None,A,10115,4.381,0,0
204558,2023Q3,1.222,T1,40-64,SUV,Minor,C,15299,3.511,1,0
204559,2023Q1,0.883,T2,25-39,SUV,None,D,12760,3.64,0,0
204560,2024Q1,0.811,T5,65+,SUV,None,B,15201,3.516,0,0
204561,2024Q1,1.037,T2,40-64,Compact,None,D,10844,1.023,0,0
204562,2023Q3,0.886,T1,25-39,SUV,Minor,A,7845,4.345,1,1
204563,2023Q1,1.175,T5,65+,Pickup,None,D,14980,2.44,0,1
204564,2023Q2,0.746,T1,<25,SUV,Minor,C,12624,4.007,1,0
204565,2023Q2,0.601,T3,65+,Pickup,None,D,11131,0.505,0,1
204566,2024Q1,0.708,T4,65+,SUV,None,A,9159,4.714,0,0
204567,2023Q4,0.941,T4,65+,Midsize,None,B,11771,4.269,0,0
204568,2023Q3,1.013,T3,25-39,SUV,Minor,A,13447,3.25,1,0
204569,2023Q4,1.122,T3,<25,Midsize,None,B,13779,3.431,0,1
204570,2023Q1,1.428,T2,65+,Pickup,None,C,12217,0.943,0,0
204571,2023Q4,0.856,T3,40-64,SUV,None,B,9940,1.462,0,0
204572,2023Q2,1.338,T1,65+,Compact,None,A,9357,2.868,0,1
204573,2023Q2,0.601,T1,25-39,Compact,None,C,7467,3.357,0,1
204574,2023Q3,1.354,T4,<25,SUV,None,A,19507,1.942,0,0
204575,2024Q1,0.626,T4,<25,Pickup,None,D,6848,1.7,0,0
204576,2023Q1,1.172,T3,25-39,Pickup,None,D,13296,2.441,0,0
204577,2023Q4,0.799,T3,25-39,SUV,None,A,11203,4.35,0,0
204578,2023Q3,1.488,T1,25-39,Midsize,Minor,D,11064,1.517,1,0
204579,2023Q1,1.305,T4,<25,Compact,None,C,16968,0.827,0,0
204580,2024Q1,1.245,T5,65+,SUV,None,A,12541,4.302,0,1
204581,2024Q1,1.01,T5,40-64,Midsize,None,C,10397,2.566,0,0
204582,2023Q2,0.918,T2,65+,Midsize,Minor,D,12998,1.823,1,0
204583,2023Q3,0.918,T5,<25,Midsize,None,B,10870,3.492,0,0
204584,2024Q1,0.619,T3,65+,Compact,None,B,13475,3.926,0,1
204585,2023Q1,1.312,T4,25-39,SUV,None,B,6826,3.308,0,0
204586,2024Q1,0.625,T2,40-64,Midsize,None,D,13569,2.085,0,0
204587,2023Q2,0.765,T4,65+,Compact,None,D,12061,4.892,0,1
204588,2023Q1,1.402,T3,40-64,SUV,None,D,10399,2.643,0,0
204589,2023Q4,0.699,T3,<25,Midsize,None,D,11940,4.103,0,0
204590,2024Q1,0.721,T3,25-39,Pickup,None,B,14573,0.896,0,1
204591,2023Q2,0.566,T3,40-64,Midsize,None,C,10105,0.913,0,0
204592,2023Q4,1.335,T3,25-39,SUV,None,A,17172,2.944,0,0
204593,2024Q1,0.903,T5,65+,SUV,None,C,9070,2.204,0,0
204594,2024Q1,0.925,T2,40-64,Pickup,None,C,13103,2.465,0,0
204595,2024Q1,0.574,T2,40-64,SUV,Minor,A,12215,0.689,1,0
204596,2023Q3,1.399,T4,25-39,Midsize,None,C,9807,2.858,0,1
204597,2023Q3,0.847,T5,65+,Compact,Major,D,10965,0.354,3,1
204598,2023Q2,1.134,T4,65+,Midsize,None,C,13025,2.275,0,0
204599,2023Q3,0.889,T3,<25,Midsize,None,D,10723,3.953,0,0
204600,2024Q1,1.161,T4,<25,Compact,None,C,12103,1.434,0,0
204601,2024Q1,0.697,T3,40-64,Pickup,None,A,12125,0.532,0,1
204602,2023Q3,0.562,T1,<25,Pickup,None,A,11020,0.58,0,0
204603,2024Q1,1.274,T2,25-39,SUV,None,A,6041,2.574,0,0
204604,2023Q1,1.156,T3,25-39,Compact,None,D,9297,0.399,0,0
204605,2024Q1,0.903,T5,40-64,Pickup,None,D,8784,4.503,0,0
204606,2023Q2,0.531,T5,40-64,Pickup,None,A,10863,4.46,0,1
204607,2023Q2,1.311,T3,25-39,Midsize,None,B,11182,3.244,0,0
204608,2023Q3,1.38,T5,40-64,Midsize,Major,C,6211,1.831,3,0
204609,2023Q1,0.79,T3,40-64,SUV,Minor,A,12303,2.896,1,0
204610,2023Q4,0.9,T2,25-39,Pickup,None,C,15988,2.827,0,1
204611,2024Q1,1.397,T2,40-64,Pickup,Major,A,6142,4.572,3,0
204612,2023Q4,1.257,T5,40-64,Compact,Minor,B,6576,2.563,1,1
204613,2024Q1,1.27,T3,65+,Midsize,None,C,8753,3.183,0,0
204614,2023Q3,0.847,T2,65+,SUV,None,C,13922,2.453,0,0
204615,2023Q4,1.324,T3,25-39,SUV,None,C,10483,4.238,0,0
204616,2023Q1,0.766,T4,<25,Pickup,Minor,C,10506,2.436,1,0
204617,2023Q3,0.799,T3,25-39,Pickup,None,D,8524,2.431,0,0
204618,2023Q4,1.09,T4,25-39,Pickup,None,B,12347,0.698,0,0
204619,2023Q4,0.7,T5,25-39,Midsize,Major,D,14253,4.308,3,0
204620,2023Q4,0.571,T3,<25,Pickup,None,A,11098,4.648,0,0
204621,2023Q3,0.903,T4,25-39,Compact,Minor,A,2693,4.428,1,0
204622,2023Q2,1.033,T1,65+,Compact,Minor,B,8021,1.433,1,0
204623,2023Q3,0.673,T1,40-64,Pickup,None,C,4388,1.216,0,1
204624,2024Q1,1.397,T4,25-39,Compact,None,D,13687,3.049,0,0
204625,2023Q1,0.599,T1,65+,SUV,None,C,10999,4.37,0,0
204626,2023Q3,1.131,T1,40-64,Midsize,None,A,13623,4.12,0,1
204627,2024Q1,1.348,T5,65+,Compact,None,D,13085,2.639,0,1
204628,2023Q4,1.032,T5,40-64,Compact,None,D,6928,3.478,0,0
204629,2023Q4,1.304,T5,25-39,Midsize,Minor,B,8385,1.979,1,0
204630,2023Q1,1.299,T1,<25,Pickup,None,A,9415,2.346,0,1
204631,2024Q1,0.837,T4,25-39,Compact,None,C,14404,1.826,0,2
204632,2024Q1,1.333,T5,<25,SUV,None,B,11082,1.227,0,0
204633,2023Q1,1.113,T4,40-64,Compact,None,D,10434,4.644,0,1
204634,2023Q2,1.449,T5,25-39,SUV,None,A,10262,1.328,0,0
204635,2023Q3,0.802,T1,25-39,Pickup,Minor,D,11401,2.77,1,0
204636,2023Q4,0.53,T3,65+,Midsize,None,C,13688,1.897,0,1
204637,2023Q3,1.258,T2,65+,SUV,Minor,D,11145,1.177,1,0
204638,2023Q1,0.619,T3,<25,Compact,None,C,13589,3.262,0,1
204639,2023Q3,1.243,T3,<25,SUV,None,C,13622,1.007,0,1
204640,2023Q1,0.686,T5,65+,SUV,Minor,A,17039,3.188,1,0
204641,2023Q1,1.141,T5,65+,Pickup,None,C,11248,1.612,0,0
204642,2023Q4,0.861,T2,40-64,SUV,None,A,9560,1.293,0,0
204643,2023Q1,1.359,T4,40-64,Compact,Major,C,16016,4.142,3,1
204644,2023Q3,0.713,T2,65+,Pickup,None,B,10743,4.781,0,0
204645,2023Q1,0.643,T2,65+,Pickup,None,A,7465,0.621,0,1
204646,2023Q3,0.795,T2,<25,Midsize,None,C,10490,0.767,0,1
204647,2023Q4,1.272,T2,<25,Compact,None,C,8311,3.904,0,0
204648,2023Q2,0.983,T4,<25,Compact,None,A,6706,0.674,0,0
204649,2023Q4,0.587,T3,<25,Compact,None,A,10518,1.032,0,0
204650,2023Q1,0.677,T2,<25,Compact,None,B,10593,0.481,0,1
204651,2023Q2,0.581,T1,65+,SUV,None,B,12726,3.123,0,1
204652,2023Q2,1.015,T3,<25,Pickup,Minor,A,13716,2.599,1,1
204653,2023Q4,1.008,T5,65+,Pickup,None,C,13251,4.764,0,1
204654,2023Q3,0.773,T2,25-39,Compact,None,D,9350,1.695,0,1
204655,2024Q1,0.541,T4,65+,Midsize,None,A,16952,4.994,0,1
204656,2024Q1,1.224,T3,65+,SUV,None,C,7296,1.486,0,0
204657,2024Q1,0.586,T5,65+,Pickup,Major,C,11611,2.091,3,0
204658,2023Q2,1.058,T5,40-64,Midsize,None,D,10797,3.167,0,1
204659,2023Q4,1.15,T2,25-39,Midsize,Minor,A,12221,1.631,1,1
204660,2023Q4,1.43,T2,<25,SUV,None,B,11629,1.022,0,1
204661,2023Q2,1.476,T3,65+,Midsize,None,B,12092,0.989,0,1
204662,2023Q2,1.103,T2,65+,Pickup,None,D,9353,3.626,0,0
204663,2023Q1,0.744,T3,65+,Midsize,Major,B,6683,0.751,3,1
204664,2023Q3,1.499,T2,25-39,Midsize,Major,C,7191,2.512,3,0
204665,2023Q3,1.066,T5,25-39,Compact,None,A,13902,3.03,0,1
204666,2023Q3,0.664,T5,25-39,Pickup,None,B,12441,4.99,0,0
204667,2023Q4,1.366,T2,25-39,Compact,Minor,B,9103,1.497,1,0
204668,2024Q1,0.99,T3,40-64,Midsize,None,B,6696,1.869,0,1
204669,2024Q1,1.309,T5,40-64,Compact,Major,D,6702,3.047,3,0
204670,2024Q1,0.725,T3,<25,Midsize,None,B,12095,1.168,0,0
204671,2023Q4,1.398,T2,<25,Pickup,None,C,5766,0.46,0,0
204672,2024Q1,0.995,T3,40-64,SUV,None,B,10645,4.567,0,1
204673,2024Q1,1.013,T5,40-64,Midsize,None,A,13165,4.877,0,1
204674,2024Q1,1.104,T4,40-64,SUV,None,B,8345,1.073,0,0
204675,2024Q1,1.136,T5,25-39,SUV,None,C,7583,0.692,0,0
204676,2023Q1,0.563,T4,65+,Compact,None,D,14803,4.155,0,0
204677,2023Q1,0.684,T3,40-64,Midsize,Minor,B,11598,4.875,1,1
204678,2023Q4,1.305,T2,<25,Compact,Minor,B,9106,1.196,1,0
204679,2023Q4,0.607,T2,40-64,Midsize,None,B,10207,2.627,0,0
204680,2023Q3,0.729,T4,25-39,SUV,Major,A,14697,4.34,3,0
204681,2023Q1,1.012,T4,25-39,Midsize,None,B,8978,2.171,0,0
204682,2024Q1,1.289,T2,40-64,SUV,None,B,10370,2.354,0,0
204683,2023Q4,0.672,T3,40-64,Compact,Minor,C,12999,3.157,1,1
204684,2023Q4,1.146,T5,65+,Midsize,None,B,10983,1.659,0,1
204685,2023Q4,0.843,T5,40-64,Compact,Minor,B,10527,1.305,1,2
204686,2023Q4,0.841,T2,<25,SUV,Major,A,13253,2.504,3,0
204687,2023Q1,0.595,T2,65+,Midsize,None,D,10127,1.071,0,0
204688,2024Q1,1.113,T5,<25,Midsize,None,A,7494,3.185,0,0
204689,2023Q4,1.212,T4,40-64,SUV,Major,C,9419,2.986,3,0
204690,2023Q1,0.686,T1,<25,Compact,Minor,B,10596,0.503,1,0
204691,2023Q3,0.802,T4,40-64,Pickup,None,C,9784,0.652,0,1
204692,2023Q3,1.292,T1,<25,Compact,None,B,16320,3.703,0,1
204693,2024Q1,1.487,T3,40-64,Compact,Minor,B,12192,0.665,1,0
204694,2023Q2,0.55,T2,<25,Midsize,Major,B,11558,4.792,3,0
204695,2023Q4,0.995,T2,25-39,Compact,Minor,C,7419,4.039,1,2
204696,2023Q3,0.988,T5,25-39,Compact,None,D,12633,3.894,0,1
204697,2023Q1,1.086,T3,<25,Pickup,None,A,6784,2.528,0,0
204698,2023Q1,0.905,T4,65+,Compact,Major,A,15496,2.012,3,1
204699,2023Q1,0.655,T1,65+,Pickup,None,C,10914,0.931,0,0
204700,2023Q1,0.905,T4,65+,Pickup,None,D,8478,3.361,0,1
204701,2023Q2,0.905,T4,25-39,SUV,None,A,12466,4.895,0,1
204702,2024Q1,1.121,T5,25-39,Pickup,None,C,13118,1.635,0,1
204703,2023Q2,1.267,T1,25-39,Midsize,None,C,6809,2.74,0,0
204704,2023Q4,1.438,T1,40-64,SUV,Minor,C,10229,3.669,1,0
204705,2023Q4,1.428,T1,25-39,Pickup,Major,C,9704,1.059,3,0
204706,2023Q3,0.523,T3,40-64,Pickup,None,C,14051,2.627,0,0
204707,2023Q1,0.59,T5,65+,Pickup,None,C,9127,4.581,0,0
204708,2023Q1,1.078,T4,25-39,Midsize,None,D,8735,3.875,0,0
204709,2023Q2,0.874,T5,65+,Midsize,None,C,9993,1.884,0,0
204710,2024Q1,0.815,T3,25-39,Compact,None,A,10614,4.848,0,0
204711,2023Q2,0.94,T2,40-64,Midsize,None,A,9070,3.308,0,0
204712,2023Q3,1.349,T2,<25,SUV,None,D,11672,0.558,0,0
204713,2023Q1,0.774,T1,25-39,Compact,Minor,B,7547,4.594,1,0
204714,2023Q3,1.308,T3,25-39,Midsize,None,A,9602,4.193,0,1
204715,2023Q2,0.791,T3,40-64,Compact,Minor,B,13749,0.459,1,1
204716,2023Q1,0.637,T2,25-39,SUV,None,D,7478,0.623,0,0
204717,2023Q4,0.824,T5,65+,SUV,None,B,12768,4.053,0,0
204718,2024Q1,1.3,T5,65+,SUV,None,C,16670,2.595,0,1
204719,2024Q1,0.794,T3,65+,Compact,None,C,10516,3.063,0,0
204720,2023Q4,0.86,T2,65+,Pickup,Minor,D,14944,3.29,1,0
204721,2023Q2,0.743,T5,25-39,Compact,None,A,16857,1.182,0,1
204722,2023Q2,0.901,T1,65+,Midsize,Major,D,11796,1.04,3,1
204723,2023Q4,1.02,T4,<25,SUV,None,C,6901,3.868,0,0
204724,2023Q1,1.159,T2,25-39,SUV,None,B,9645,1.876,0,0
204725,2024Q1,1.091,T5,65+,Pickup,None,D,13250,3.64,0,0
204726,2023Q3,0.752,T4,<25,SUV,None,A,11419,0.669,0,0
204727,2023Q2,1.018,T3,40-64,Compact,None,D,13668,1.6,0,0
204728,2024Q1,0.553,T4,<25,Pickup,None,B,7099,2.205,0,0
204729,2023Q4,0.937,T3,40-64,Compact,None,C,7987,0.937,0,0
204730,2023Q2,0.657,T4,<25,SUV,Minor,B,11817,4.431,1,0
204731,2023Q1,0.66,T5,65+,Compact,None,B,10987,3.36,0,0
204732,2023Q4,1.336,T3,25-39,SUV,Minor,D,13083,2.01,1,0
204733,2023Q2,1.402,T3,<25,Pickup,None,B,9375,0.328,0,0
204734,2023Q1,1.376,T5,40-64,Midsize,Major,B,10297,1.67,3,1
204735,2023Q2,1.236,T3,40-64,Compact,Minor,D,5803,1.854,1,1
204736,2023Q1,1.206,T5,<25,Pickup,None,A,9321,2.971,0,0
204737,2023Q4,0.883,T1,65+,SUV,None,A,12796,1.802,0,0
204738,2023Q2,1.129,T3,<25,SUV,Major,A,8208,4.581,3,0
204739,2023Q3,1.48,T2,25-39,Compact,Major,A,6642,4.374,3,1
204740,2024Q1,1.154,T1,40-64,Pickup,None,C,8930,3.345,0,0
204741,2023Q4,1.466,T5,65+,Compact,None,C,6706,2.042,0,0
204742,2023Q3,0.743,T3,25-39,Pickup,None,A,4686,3.603,0,0
204743,2023Q1,1.266,T1,<25,Compact,None,D,12820,4.406,0,0
204744,2023Q1,1.04,T2,25-39,Compact,Minor,A,8740,0.32,1,0
204745,2024Q1,1.3,T5,<25,Pickup,Minor,B,8075,3.351,1,0
204746,2023Q1,0.864,T4,65+,Pickup,None,D,9159,4.321,0,1
204747,2023Q2,0.599,T3,<25,Compact,Minor,A,7863,3.131,1,0
204748,2023Q2,1.076,T5,25-39,Midsize,Minor,B,13477,0.74,1,0
204749,2023Q3,1.184,T1,65+,Midsize,None,D,2711,1.47,0,0
204750,2023Q1,0.578,T2,40-64,Pickup,None,D,14971,4.487,0,0
204751,2023Q2,1.303,T4,25-39,Pickup,None,D,8789,1.849,0,0
204752,2023Q2,0.848,T1,65+,SUV,None,D,7166,1.114,0,0
204753,2023Q2,0.794,T4,40-64,Pickup,None,A,7993,2.961,0,0
204754,2023Q2,1.373,T3,25-39,SUV,None,B,14067,4.681,0,0
204755,2023Q1,0.651,T3,40-64,SUV,Major,A,10285,3.874,3,1
204756,2023Q2,0.608,T1,40-64,Pickup,None,D,14236,0.743,0,0
204757,2023Q4,1.022,T5,<25,Pickup,None,D,14441,1.936,0,0
204758,2023Q1,0.683,T4,65+,Compact,Major,B,12866,2.191,3,0
204759,2023Q1,1.078,T3,<25,SUV,Minor,D,10980,1.229,1,0
204760,2023Q2,1.134,T2,25-39,Pickup,None,A,7827,1.281,0,1
204761,2023Q3,1.204,T5,40-64,Compact,None,B,5825,2.571,0,0
204762,2023Q2,1.262,T4,65+,Compact,Major,B,10969,1.602,3,0
204763,2023Q2,1.033,T5,25-39,SUV,Minor,C,11591,4.66,1,0
204764,2023Q1,1.222,T3,65+,Compact,None,B,11831,2.759,0,0
204765,2023Q3,1.022,T1,40-64,Pickup,None,C,13696,2.618,0,0
204766,2023Q1,1.194,T2,<25,SUV,None,C,9384,1.971,0,0
204767,2023Q3,0.829,T5,25-39,Midsize,Minor,D,11886,1.44,1,0
204768,2023Q3,0.501,T4,25-39,Compact,None,D,10256,0.662,0,1
204769,2023Q2,0.539,T5,40-64,Compact,Minor,B,15599,1.091,1,0
204770,2024Q1,1.334,T2,40-64,Midsize,None,B,11937,4.337,0,0
204771,2024Q1,1.266,T1,25-39,Midsize,Minor,D,12975,4.674,1,1
204772,2023Q3,0.949,T2,<25,SUV,None,C,10606,2.32,0,0
204773,2023Q2,1.47,T1,25-39,SUV,None,C,8345,4.298,0,0
204774,2023Q3,1.112,T4,<25,Midsize,None,B,13733,3.564,0,0
204775,2023Q1,1.399,T3,65+,SUV,None,B,13168,4.918,0,0
204776,2024Q1,1.171,T5,40-64,Compact,None,D,8166,2.368,0,1
204777,2024Q1,0.641,T4,40-64,SUV,None,B,8055,4.046,0,0
204778,2023Q2,1.03,T1,<25,Midsize,None,D,16756,1.969,0,0
204779,2023Q2,0.536,T2,40-64,Pickup,None,C,10553,1.92,0,0
204780,2023Q1,1.41,T1,25-39,Midsize,None,C,15241,1.599,0,0
204781,2023Q1,1.16,T4,25-39,Midsize,None,C,10162,0.67,0,0
204782,2023Q4,1.396,T2,25-39,Compact,None,C,10966,4.291,0,0
204783,2023Q2,0.614,T2,25-39,Pickup,None,B,8195,1.679,0,0
204784,2023Q1,0.848,T2,<25,Midsize,None,D,9579,4.937,0,0
204785,2023Q3,1.35,T3,65+,Pickup,None,A,2169,4.651,0,0
204786,2023Q2,1.434,T2,<25,Midsize,None,A,10655,0.382,0,1
204787,2023Q2,0.604,T5,40-64,SUV,None,A,11191,2.538,0,2
204788,2023Q1,0.503,T3,25-39,Midsize,Minor,D,11317,0.464,1,1
204789,2023Q1,0.713,T3,25-39,SUV,None,A,13075,4.05,0,0
204790,2023Q4,1.215,T4,40-64,Pickup,Minor,B,6826,2.632,1,0
204791,2023Q2,0.83,T1,<25,SUV,Major,D,11655,3.749,3,0
204792,2023Q3,0.949,T5,40-64,SUV,None,A,13075,1.796,0,0
204793,2023Q2,1.374,T4,25-39,Pickup,None,B,14767,1.519,0,0
204794,2023Q2,0.882,T2,40-64,Midsize,None,A,12663,3.533,0,1
204795,2023Q3,0.602,T2,<25,Pickup,None,D,17380,4.227,0,0
204796,2023Q2,1.401,T3,40-64,Midsize,None,D,14535,4.745,0,0
204797,2023Q4,0.874,T1,65+,Midsize,None,D,9238,3.908,0,1
204798,2023Q3,1.499,T3,<25,Pickup,None,D,12754,3.454,0,1
204799,2023Q2,0.621,T5,65+,Midsize,None,C,14361,4.118,0,0
204800,2023Q1,1.004,T5,40-64,SUV,Minor,B,13942,4.714,1,0
204801,2023Q4,1.071,T5,25-39,SUV,None,A,9121,3.583,0,0
204802,2023Q1,1.222,T5,40-64,Midsize,Minor,D,14781,4.767,1,3
204803,2023Q4,1.17,T2,25-39,Compact,None,B,12398,4.623,0,1
204804,2023Q3,0.61,T4,25-39,Pickup,None,B,13370,1.429,0,0
204805,2023Q3,0.793,T2,65+,SUV,None,A,13913,4.591,0,0
204806,2023Q3,0.971,T1,25-39,SUV,None,D,13031,2.502,0,1
204807,2023Q3,0.676,T5,40-64,SUV,None,D,14432,0.887,0,0
204808,2024Q1,1.277,T1,40-64,Midsize,None,D,11542,3.201,0,0
204809,2023Q3,1.096,T1,<25,Midsize,None,D,8863,2.108,0,1
204810,2023Q3,1.132,T5,<25,SUV,Minor,C,12796,1.202,1,0
204811,2023Q1,0.809,T3,65+,Compact,None,A,11612,2.275,0,1
204812,2023Q3,0.87,T4,25-39,Midsize,None,A,15381,1.58,0,1
204813,2023Q3,1.364,T2,65+,SUV,Major,B,14752,3.184,3,1
204814,2023Q4,0.814,T3,65+,SUV,None,A,10047,2.047,0,0
204815,2023Q1,1.209,T1,<25,Midsize,None,C,9483,1.606,0,0
